"AnnoMese";"Postazione";"Giorno";"N Giorno Settimana";"Strada";"Transiti - Totale";"Transiti - Non Classificato";"Transiti - Leggeri";"Transiti - Pesanti";"Transiti - Diurno";"Transiti - Notturno";"Transiti - Feriali";"Transiti - Festivi"
"2025/02";"221";"22/02/2025";"6";"SS 9 tra Fidenza e A 15 (casello Parma ovest)";"19.991";"0";"19.431";"560";"14.946";"5.045";"0";"19.991"
"2025/02";"221";"23/02/2025";"7";"SS 9 tra Fidenza e A 15 (casello Parma ovest)";"16.366";"0";"16.190";"176";"12.325";"4.041";"0";"16.366"
"2025/02";"221";"24/02/2025";"1";"SS 9 tra Fidenza e A 15 (casello Parma ovest)";"23.678";"0";"20.989";"2.689";"18.930";"4.748";"23.678";"0"
"2025/02";"221";"25/02/2025";"2";"SS 9 tra Fidenza e A 15 (casello Parma ovest)";"23.539";"0";"20.898";"2.641";"18.652";"4.887";"23.539";"0"
"2025/02";"222";"12/02/2025";"3";"SP 359R tra Fidenza e Salsomaggiore Terme";"15.095";"0";"14.642";"453";"11.703";"3.392";"15.095";"0"
"2025/02";"222";"13/02/2025";"4";"SP 359R tra Fidenza e Salsomaggiore Terme";"15.553";"0";"15.041";"512";"11.999";"3.554";"15.553";"0"
"2025/02";"222";"14/02/2025";"5";"SP 359R tra Fidenza e Salsomaggiore Terme";"16.197";"0";"15.694";"503";"12.111";"4.086";"16.197";"0"
"2025/02";"222";"15/02/2025";"6";"SP 359R tra Fidenza e Salsomaggiore Terme";"14.008";"0";"13.741";"267";"10.369";"3.639";"0";"14.008"
"2025/02";"222";"16/02/2025";"7";"SP 359R tra Fidenza e Salsomaggiore Terme";"10.519";"0";"10.409";"110";"7.627";"2.892";"0";"10.519"
"2025/02";"222";"17/02/2025";"1";"SP 359R tra Fidenza e Salsomaggiore Terme";"15.143";"0";"14.640";"503";"11.980";"3.163";"15.143";"0"
"2025/02";"222";"18/02/2025";"2";"SP 359R tra Fidenza e Salsomaggiore Terme";"15.615";"0";"15.021";"594";"12.318";"3.297";"15.615";"0"
"2025/02";"222";"19/02/2025";"3";"SP 359R tra Fidenza e Salsomaggiore Terme";"15.665";"0";"15.109";"556";"12.120";"3.545";"15.665";"0"
"2025/02";"222";"20/02/2025";"4";"SP 359R tra Fidenza e Salsomaggiore Terme";"15.625";"0";"15.114";"511";"12.137";"3.488";"15.625";"0"
"2025/02";"222";"21/02/2025";"5";"SP 359R tra Fidenza e Salsomaggiore Terme";"15.561";"0";"15.040";"521";"11.859";"3.702";"15.561";"0"
"2025/02";"222";"22/02/2025";"6";"SP 359R tra Fidenza e Salsomaggiore Terme";"14.775";"0";"14.496";"279";"10.947";"3.828";"0";"14.775"
"2025/02";"222";"23/02/2025";"7";"SP 359R tra Fidenza e Salsomaggiore Terme";"10.646";"0";"10.505";"141";"7.741";"2.905";"0";"10.646"
"2025/02";"222";"24/02/2025";"1";"SP 359R tra Fidenza e Salsomaggiore Terme";"15.114";"0";"14.625";"489";"11.861";"3.253";"15.114";"0"
"2025/02";"222";"25/02/2025";"2";"SP 359R tra Fidenza e Salsomaggiore Terme";"15.628";"0";"15.108";"520";"12.256";"3.372";"15.628";"0"
"2025/02";"223";"12/02/2025";"3";"SS 357 tra Castelguelfo (SS 9) e Noceto";"8.483";"0";"8.039";"444";"6.573";"1.910";"8.483";"0"
"2025/02";"223";"13/02/2025";"4";"SS 357 tra Castelguelfo (SS 9) e Noceto";"8.474";"1";"8.015";"458";"6.574";"1.900";"8.474";"0"
"2025/02";"223";"14/02/2025";"5";"SS 357 tra Castelguelfo (SS 9) e Noceto";"8.543";"0";"8.144";"399";"6.505";"2.038";"8.543";"0"
"2025/02";"223";"15/02/2025";"6";"SS 357 tra Castelguelfo (SS 9) e Noceto";"7.313";"1";"7.170";"142";"5.512";"1.801";"0";"7.313"
"2025/02";"223";"16/02/2025";"7";"SS 357 tra Castelguelfo (SS 9) e Noceto";"5.841";"0";"5.804";"37";"4.433";"1.408";"0";"5.841"
"2025/02";"223";"17/02/2025";"1";"SS 357 tra Castelguelfo (SS 9) e Noceto";"8.439";"0";"8.051";"388";"6.590";"1.849";"8.439";"0"
"2025/02";"223";"18/02/2025";"2";"SS 357 tra Castelguelfo (SS 9) e Noceto";"8.053";"1";"7.668";"384";"6.405";"1.648";"8.053";"0"
"2025/02";"223";"19/02/2025";"3";"SS 357 tra Castelguelfo (SS 9) e Noceto";"8.338";"0";"7.968";"370";"6.518";"1.820";"8.338";"0"
"2025/02";"223";"20/02/2025";"4";"SS 357 tra Castelguelfo (SS 9) e Noceto";"8.619";"0";"8.220";"399";"6.719";"1.900";"8.619";"0"
"2025/02";"223";"21/02/2025";"5";"SS 357 tra Castelguelfo (SS 9) e Noceto";"8.637";"1";"8.214";"422";"6.600";"2.037";"8.637";"0"
"2025/02";"223";"22/02/2025";"6";"SS 357 tra Castelguelfo (SS 9) e Noceto";"7.453";"0";"7.320";"133";"5.521";"1.932";"0";"7.453"
"2025/02";"223";"23/02/2025";"7";"SS 357 tra Castelguelfo (SS 9) e Noceto";"5.298";"0";"5.269";"29";"3.984";"1.314";"0";"5.298"
"2025/02";"223";"24/02/2025";"1";"SS 357 tra Castelguelfo (SS 9) e Noceto";"8.224";"0";"7.835";"389";"6.566";"1.658";"8.224";"0"
"2025/02";"223";"25/02/2025";"2";"SS 357 tra Castelguelfo (SS 9) e Noceto";"8.349";"1";"7.978";"370";"6.577";"1.772";"8.349";"0"
"2025/02";"226";"12/02/2025";"3";"SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"11.976";"0";"11.429";"547";"9.657";"2.319";"11.976";"0"
"2025/02";"226";"13/02/2025";"4";"SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"12.125";"0";"11.493";"632";"9.679";"2.446";"12.125";"0"
"2025/02";"226";"14/02/2025";"5";"SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"12.087";"0";"11.481";"606";"9.585";"2.502";"12.087";"0"
"2025/02";"226";"15/02/2025";"6";"SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"8.875";"0";"8.733";"142";"6.734";"2.141";"0";"8.875"
"2025/02";"226";"16/02/2025";"7";"SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"7.614";"0";"7.554";"60";"6.032";"1.582";"0";"7.614"
"2025/02";"226";"17/02/2025";"1";"SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"11.572";"0";"10.948";"624";"9.467";"2.105";"11.572";"0"
"2025/02";"226";"18/02/2025";"2";"SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"12.154";"0";"11.541";"613";"9.907";"2.247";"12.154";"0"
"2025/02";"226";"19/02/2025";"3";"SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"12.372";"0";"11.689";"683";"10.077";"2.295";"12.372";"0"
"2025/02";"226";"20/02/2025";"4";"SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"12.553";"0";"11.880";"673";"10.050";"2.503";"12.553";"0"
"2025/02";"226";"21/02/2025";"5";"SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"12.616";"0";"11.964";"652";"9.926";"2.690";"12.616";"0"
"2025/02";"226";"22/02/2025";"6";"SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"9.285";"0";"9.146";"139";"6.929";"2.356";"0";"9.285"
"2025/02";"226";"23/02/2025";"7";"SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"7.485";"0";"7.409";"76";"5.744";"1.741";"0";"7.485"
"2025/02";"226";"24/02/2025";"1";"SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"11.640";"0";"11.061";"579";"9.498";"2.142";"11.640";"0"
"2025/02";"226";"25/02/2025";"2";"SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"11.986";"0";"11.448";"538";"9.638";"2.348";"11.986";"0"
"2025/02";"227";"12/02/2025";"3";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"4.748";"0";"4.609";"139";"3.847";"901";"4.748";"0"
"2025/02";"227";"13/02/2025";"4";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"4.804";"0";"4.657";"147";"3.884";"920";"4.804";"0"
"2025/02";"227";"14/02/2025";"5";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"4.708";"0";"4.551";"157";"3.732";"976";"4.708";"0"
"2025/02";"227";"15/02/2025";"6";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"3.808";"0";"3.721";"87";"2.901";"907";"0";"3.808"
"2025/02";"227";"16/02/2025";"7";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"2.605";"0";"2.568";"37";"1.988";"617";"0";"2.605"
"2025/02";"227";"17/02/2025";"1";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"4.731";"0";"4.577";"154";"3.870";"861";"4.731";"0"
"2025/02";"227";"18/02/2025";"2";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"4.887";"0";"4.730";"157";"3.949";"938";"4.887";"0"
"2025/02";"227";"19/02/2025";"3";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"4.806";"0";"4.662";"144";"3.946";"860";"4.806";"0"
"2025/02";"227";"20/02/2025";"4";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"4.934";"0";"4.799";"135";"3.945";"989";"4.934";"0"
"2025/02";"227";"21/02/2025";"5";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"4.842";"0";"4.720";"122";"3.816";"1.026";"4.842";"0"
"2025/02";"227";"22/02/2025";"6";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"3.657";"0";"3.582";"75";"2.741";"916";"0";"3.657"
"2025/02";"227";"23/02/2025";"7";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"2.882";"0";"2.845";"37";"2.149";"733";"0";"2.882"
"2025/02";"227";"24/02/2025";"1";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"4.610";"0";"4.457";"153";"3.748";"862";"4.610";"0"
"2025/02";"227";"25/02/2025";"2";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"4.840";"0";"4.709";"131";"3.995";"845";"4.840";"0"
"2025/02";"228";"12/02/2025";"3";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"8.462";"1";"7.230";"1.231";"6.886";"1.576";"8.462";"0"
"2025/02";"228";"13/02/2025";"4";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"8.916";"4";"7.742";"1.170";"7.144";"1.772";"8.916";"0"
"2025/02";"228";"14/02/2025";"5";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"9.023";"4";"7.808";"1.211";"6.932";"2.091";"9.023";"0"
"2025/02";"228";"15/02/2025";"6";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"7.596";"1";"7.371";"224";"5.657";"1.939";"0";"7.596"
"2025/02";"228";"16/02/2025";"7";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"6.561";"0";"6.517";"44";"4.639";"1.922";"0";"6.561"
"2025/02";"228";"17/02/2025";"1";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"8.205";"2";"7.121";"1.082";"6.549";"1.656";"8.205";"0"
"2025/02";"228";"18/02/2025";"2";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"8.335";"0";"7.166";"1.169";"6.679";"1.656";"8.335";"0"
"2025/02";"228";"19/02/2025";"3";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"8.755";"2";"7.526";"1.227";"7.029";"1.726";"8.755";"0"
"2025/02";"228";"20/02/2025";"4";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"8.656";"3";"7.409";"1.244";"6.885";"1.771";"8.656";"0"
"2025/02";"228";"21/02/2025";"5";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"9.095";"2";"7.889";"1.204";"7.051";"2.044";"9.095";"0"
"2025/02";"228";"22/02/2025";"6";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"7.564";"0";"7.317";"247";"5.480";"2.084";"0";"7.564"
"2025/02";"228";"23/02/2025";"7";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"6.395";"1";"6.350";"44";"4.533";"1.862";"0";"6.395"
"2025/02";"228";"24/02/2025";"1";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"8.563";"2";"7.353";"1.208";"6.925";"1.638";"8.563";"0"
"2025/02";"228";"25/02/2025";"2";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"8.376";"2";"7.115";"1.259";"6.687";"1.689";"8.376";"0"
"2025/02";"229";"12/02/2025";"3";"SP 111 tra Poviglio e Boretto";"12.401";"3";"10.034";"2.364";"10.103";"2.298";"12.401";"0"
"2025/02";"229";"13/02/2025";"4";"SP 111 tra Poviglio e Boretto";"12.236";"4";"9.932";"2.300";"9.976";"2.260";"12.236";"0"
"2025/02";"229";"14/02/2025";"5";"SP 111 tra Poviglio e Boretto";"12.213";"5";"10.157";"2.051";"9.674";"2.539";"12.213";"0"
"2025/02";"229";"15/02/2025";"6";"SP 111 tra Poviglio e Boretto";"9.106";"0";"8.716";"390";"6.933";"2.173";"0";"9.106"
"2025/02";"229";"16/02/2025";"7";"SP 111 tra Poviglio e Boretto";"7.624";"0";"7.518";"106";"5.747";"1.877";"0";"7.624"
"2025/02";"229";"17/02/2025";"1";"SP 111 tra Poviglio e Boretto";"11.914";"5";"9.590";"2.319";"9.770";"2.144";"11.914";"0"
"2025/02";"229";"18/02/2025";"2";"SP 111 tra Poviglio e Boretto";"12.131";"6";"9.809";"2.316";"9.903";"2.228";"12.131";"0"
"2025/02";"229";"19/02/2025";"3";"SP 111 tra Poviglio e Boretto";"12.505";"5";"10.186";"2.314";"10.134";"2.371";"12.505";"0"
"2025/02";"229";"20/02/2025";"4";"SP 111 tra Poviglio e Boretto";"12.524";"6";"10.171";"2.347";"10.150";"2.374";"12.524";"0"
"2025/02";"229";"21/02/2025";"5";"SP 111 tra Poviglio e Boretto";"12.920";"8";"10.740";"2.172";"10.201";"2.719";"12.920";"0"
"2025/02";"229";"22/02/2025";"6";"SP 111 tra Poviglio e Boretto";"9.572";"5";"9.147";"420";"7.202";"2.370";"0";"9.572"
"2025/02";"229";"23/02/2025";"7";"SP 111 tra Poviglio e Boretto";"7.668";"0";"7.549";"119";"5.723";"1.945";"0";"7.668"
"2025/02";"229";"24/02/2025";"1";"SP 111 tra Poviglio e Boretto";"12.007";"4";"9.698";"2.305";"9.758";"2.249";"12.007";"0"
"2025/02";"229";"25/02/2025";"2";"SP 111 tra Poviglio e Boretto";"11.800";"2";"9.557";"2.241";"9.723";"2.077";"11.800";"0"
"2025/02";"230";"12/02/2025";"3";"SP 62Rvar tra Boretto e Gualtieri ";"10.699";"0";"8.452";"2.247";"8.712";"1.987";"10.699";"0"
"2025/02";"230";"13/02/2025";"4";"SP 62Rvar tra Boretto e Gualtieri ";"11.027";"0";"8.749";"2.278";"9.002";"2.025";"11.027";"0"
"2025/02";"230";"14/02/2025";"5";"SP 62Rvar tra Boretto e Gualtieri ";"10.839";"0";"8.692";"2.147";"8.560";"2.279";"10.839";"0"
"2025/02";"230";"15/02/2025";"6";"SP 62Rvar tra Boretto e Gualtieri ";"7.472";"0";"7.169";"303";"5.574";"1.898";"0";"7.472"
"2025/02";"230";"16/02/2025";"7";"SP 62Rvar tra Boretto e Gualtieri ";"6.735";"0";"6.654";"81";"4.891";"1.844";"0";"6.735"
"2025/02";"230";"17/02/2025";"1";"SP 62Rvar tra Boretto e Gualtieri ";"10.310";"0";"8.132";"2.178";"8.439";"1.871";"10.310";"0"
"2025/02";"230";"18/02/2025";"2";"SP 62Rvar tra Boretto e Gualtieri ";"10.378";"0";"8.193";"2.185";"8.453";"1.925";"10.378";"0"
"2025/02";"230";"19/02/2025";"3";"SP 62Rvar tra Boretto e Gualtieri ";"10.683";"0";"8.449";"2.234";"8.672";"2.011";"10.683";"0"
"2025/02";"230";"20/02/2025";"4";"SP 62Rvar tra Boretto e Gualtieri ";"10.991";"0";"8.725";"2.266";"8.903";"2.088";"10.991";"0"
"2025/02";"230";"21/02/2025";"5";"SP 62Rvar tra Boretto e Gualtieri ";"11.026";"0";"8.882";"2.144";"8.651";"2.375";"11.026";"0"
"2025/02";"230";"22/02/2025";"6";"SP 62Rvar tra Boretto e Gualtieri ";"7.692";"0";"7.417";"275";"5.741";"1.951";"0";"7.692"
"2025/02";"230";"23/02/2025";"7";"SP 62Rvar tra Boretto e Gualtieri ";"7.064";"0";"6.984";"80";"4.956";"2.108";"0";"7.064"
"2025/02";"230";"24/02/2025";"1";"SP 62Rvar tra Boretto e Gualtieri ";"10.708";"0";"8.351";"2.357";"8.669";"2.039";"10.708";"0"
"2025/02";"230";"25/02/2025";"2";"SP 62Rvar tra Boretto e Gualtieri ";"10.692";"0";"8.358";"2.334";"8.852";"1.840";"10.692";"0"
"2025/02";"231";"12/02/2025";"3";"SP 63R tra Santa Vittoria e Gualtieri ";"6.588";"0";"6.172";"416";"5.447";"1.141";"6.588";"0"
"2025/02";"231";"13/02/2025";"4";"SP 63R tra Santa Vittoria e Gualtieri ";"6.900";"0";"6.473";"427";"5.740";"1.160";"6.900";"0"
"2025/02";"231";"14/02/2025";"5";"SP 63R tra Santa Vittoria e Gualtieri ";"7.030";"0";"6.606";"424";"5.642";"1.388";"7.030";"0"
"2025/02";"231";"15/02/2025";"6";"SP 63R tra Santa Vittoria e Gualtieri ";"5.569";"0";"5.428";"141";"4.327";"1.242";"0";"5.569"
"2025/02";"231";"16/02/2025";"7";"SP 63R tra Santa Vittoria e Gualtieri ";"4.343";"0";"4.312";"31";"3.332";"1.011";"0";"4.343"
"2025/02";"231";"17/02/2025";"1";"SP 63R tra Santa Vittoria e Gualtieri ";"6.444";"0";"6.021";"423";"5.311";"1.133";"6.444";"0"
"2025/02";"231";"18/02/2025";"2";"SP 63R tra Santa Vittoria e Gualtieri ";"6.727";"0";"6.206";"521";"5.605";"1.122";"6.727";"0"
"2025/02";"231";"19/02/2025";"3";"SP 63R tra Santa Vittoria e Gualtieri ";"6.710";"0";"6.161";"549";"5.526";"1.184";"6.710";"0"
"2025/02";"231";"20/02/2025";"4";"SP 63R tra Santa Vittoria e Gualtieri ";"7.044";"0";"6.520";"524";"5.726";"1.318";"7.044";"0"
"2025/02";"231";"21/02/2025";"5";"SP 63R tra Santa Vittoria e Gualtieri ";"7.279";"0";"6.734";"545";"5.861";"1.418";"7.279";"0"
"2025/02";"231";"22/02/2025";"6";"SP 63R tra Santa Vittoria e Gualtieri ";"5.881";"0";"5.758";"123";"4.526";"1.355";"0";"5.881"
"2025/02";"231";"23/02/2025";"7";"SP 63R tra Santa Vittoria e Gualtieri ";"4.714";"0";"4.683";"31";"3.592";"1.122";"0";"4.714"
"2025/02";"231";"24/02/2025";"1";"SP 63R tra Santa Vittoria e Gualtieri ";"6.578";"0";"6.077";"501";"5.463";"1.115";"6.578";"0"
"2025/02";"231";"25/02/2025";"2";"SP 63R tra Santa Vittoria e Gualtieri ";"6.672";"0";"6.148";"524";"5.554";"1.118";"6.672";"0"
"2025/02";"236";"25/02/2025";"2";"SS 468 tra Reno Finalese/Reno Centese e Casumaro";"4.390";"0";"3.987";"403";"3.603";"787";"4.390";"0"
"2025/02";"237";"12/02/2025";"3";"SP 23 tra Quattro Castella e Montecavolo";"15.665";"0";"15.090";"575";"12.618";"3.047";"15.665";"0"
"2025/02";"237";"13/02/2025";"4";"SP 23 tra Quattro Castella e Montecavolo";"15.867";"0";"15.262";"605";"12.599";"3.268";"15.867";"0"
"2025/02";"237";"14/02/2025";"5";"SP 23 tra Quattro Castella e Montecavolo";"15.814";"0";"15.226";"588";"12.252";"3.562";"15.814";"0"
"2025/02";"237";"15/02/2025";"6";"SP 23 tra Quattro Castella e Montecavolo";"13.411";"0";"13.243";"168";"9.998";"3.413";"0";"13.411"
"2025/02";"237";"16/02/2025";"7";"SP 23 tra Quattro Castella e Montecavolo";"11.379";"0";"11.335";"44";"8.481";"2.898";"0";"11.379"
"2025/02";"237";"17/02/2025";"1";"SP 23 tra Quattro Castella e Montecavolo";"14.962";"0";"14.332";"630";"12.110";"2.852";"14.962";"0"
"2025/02";"237";"18/02/2025";"2";"SP 23 tra Quattro Castella e Montecavolo";"15.662";"0";"14.999";"663";"12.525";"3.137";"15.662";"0"
"2025/02";"237";"19/02/2025";"3";"SP 23 tra Quattro Castella e Montecavolo";"15.979";"0";"15.322";"657";"12.658";"3.321";"15.979";"0"
"2025/02";"237";"20/02/2025";"4";"SP 23 tra Quattro Castella e Montecavolo";"16.017";"0";"15.343";"674";"12.709";"3.308";"16.017";"0"
"2025/02";"237";"21/02/2025";"5";"SP 23 tra Quattro Castella e Montecavolo";"16.398";"0";"15.747";"651";"12.744";"3.654";"16.398";"0"
"2025/02";"237";"22/02/2025";"6";"SP 23 tra Quattro Castella e Montecavolo";"13.841";"0";"13.661";"180";"10.102";"3.739";"0";"13.841"
"2025/02";"237";"23/02/2025";"7";"SP 23 tra Quattro Castella e Montecavolo";"11.046";"0";"11.002";"44";"8.197";"2.849";"0";"11.046"
"2025/02";"237";"24/02/2025";"1";"SP 23 tra Quattro Castella e Montecavolo";"15.330";"0";"14.654";"676";"12.429";"2.901";"15.330";"0"
"2025/02";"237";"25/02/2025";"2";"SP 23 tra Quattro Castella e Montecavolo";"15.566";"0";"14.909";"657";"12.510";"3.056";"15.566";"0"
"2025/02";"238";"12/02/2025";"3";"SP 37 tra Albinea e Scandiano";"11.325";"0";"10.844";"481";"9.029";"2.296";"11.325";"0"
"2025/02";"238";"13/02/2025";"4";"SP 37 tra Albinea e Scandiano";"11.271";"0";"10.781";"490";"8.929";"2.342";"11.271";"0"
"2025/02";"238";"14/02/2025";"5";"SP 37 tra Albinea e Scandiano";"11.305";"0";"10.862";"443";"8.778";"2.527";"11.305";"0"
"2025/02";"238";"15/02/2025";"6";"SP 37 tra Albinea e Scandiano";"9.252";"0";"9.150";"102";"6.853";"2.399";"0";"9.252"
"2025/02";"238";"16/02/2025";"7";"SP 37 tra Albinea e Scandiano";"7.966";"0";"7.920";"46";"6.198";"1.768";"0";"7.966"
"2025/02";"238";"17/02/2025";"1";"SP 37 tra Albinea e Scandiano";"11.339";"0";"10.867";"472";"9.233";"2.106";"11.339";"0"
"2025/02";"238";"18/02/2025";"2";"SP 37 tra Albinea e Scandiano";"11.463";"0";"10.920";"543";"9.269";"2.194";"11.463";"0"
"2025/02";"238";"19/02/2025";"3";"SP 37 tra Albinea e Scandiano";"11.962";"0";"11.436";"526";"9.515";"2.447";"11.962";"0"
"2025/02";"238";"20/02/2025";"4";"SP 37 tra Albinea e Scandiano";"11.609";"0";"11.075";"534";"9.175";"2.434";"11.609";"0"
"2025/02";"238";"21/02/2025";"5";"SP 37 tra Albinea e Scandiano";"11.684";"0";"11.167";"517";"8.910";"2.774";"11.684";"0"
"2025/02";"238";"22/02/2025";"6";"SP 37 tra Albinea e Scandiano";"9.934";"0";"9.771";"163";"7.279";"2.655";"0";"9.934"
"2025/02";"238";"23/02/2025";"7";"SP 37 tra Albinea e Scandiano";"8.071";"0";"8.020";"51";"5.958";"2.113";"0";"8.071"
"2025/02";"238";"24/02/2025";"1";"SP 37 tra Albinea e Scandiano";"11.220";"0";"10.727";"493";"9.116";"2.104";"11.220";"0"
"2025/02";"238";"25/02/2025";"2";"SP 37 tra Albinea e Scandiano";"11.462";"0";"10.994";"468";"9.275";"2.187";"11.462";"0"
"2025/02";"239";"12/02/2025";"3";"SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena)";"23.572";"0";"20.597";"2.975";"18.931";"4.641";"23.572";"0"
"2025/02";"239";"13/02/2025";"4";"SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena)";"24.919";"0";"21.759";"3.160";"19.735";"5.184";"24.919";"0"
"2025/02";"239";"14/02/2025";"5";"SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena)";"24.237";"0";"21.559";"2.678";"19.034";"5.203";"24.237";"0"
"2025/02";"239";"15/02/2025";"6";"SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena)";"18.784";"0";"18.385";"399";"13.956";"4.828";"0";"18.784"
"2025/02";"239";"16/02/2025";"7";"SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena)";"15.572";"0";"15.388";"184";"11.501";"4.071";"0";"15.572"
"2025/02";"239";"17/02/2025";"1";"SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena)";"24.319";"0";"21.656";"2.663";"19.625";"4.694";"24.319";"0"
"2025/02";"239";"18/02/2025";"2";"SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena)";"24.280";"0";"21.320";"2.960";"19.499";"4.781";"24.280";"0"
"2025/02";"239";"19/02/2025";"3";"SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena)";"24.887";"0";"21.749";"3.138";"19.925";"4.962";"24.887";"0"
"2025/02";"239";"20/02/2025";"4";"SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena)";"25.515";"0";"22.195";"3.320";"20.373";"5.142";"25.515";"0"
"2025/02";"239";"21/02/2025";"5";"SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena)";"25.693";"0";"22.846";"2.847";"20.059";"5.634";"25.693";"0"
"2025/02";"239";"22/02/2025";"6";"SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena)";"19.524";"0";"19.112";"412";"14.188";"5.336";"0";"19.524"
"2025/02";"239";"23/02/2025";"7";"SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena)";"15.348";"0";"15.148";"200";"11.171";"4.177";"0";"15.348"
