01/01/2025,3,623,SP 30 tra Campagnola Emilia e Rio Saliceto,6077
01/01/2025,3,624,SP 23 tra Rivalta e Montecavolo,5414
01/01/2025,3,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,6671
01/01/2025,3,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),5224
01/01/2025,3,627,SS 64 tra Riola e Vergato,568
01/01/2025,3,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,5946
01/01/2025,3,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,7227
01/01/2025,3,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,14373
01/01/2025,3,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,3149
01/01/2025,3,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,20368
01/01/2025,3,637,SS 62 tra Fornovo di Taro e Collecchio,6781
01/01/2025,3,638,SS 9 tra Reggio Emilia e Sant'Ilario d'Enza,848
01/01/2025,3,639,SS 63 a Migliara/Marola (Casina),5348
01/01/2025,3,651,SS 9 tra Imola e Castelbolognese (confine provinciale Ravenna/Bologna),8509
01/01/2025,3,652,SS 16 tra San Biagio/Lavezzola e Argenta,6518
01/01/2025,3,654,SP 7IbisR tra Montaletto e Cervia,10618
01/01/2025,3,655,SP 253R tra bivio Russi e Fornace Zarattini (svincolo A 14dir),7837
01/01/2025,3,660,SP 25 tra SS 64 (Gallo Ferrarese) e ponte fiume Reno (Santa Maria Codifiume/Alberino),1846
01/01/2025,3,661,SP 15 tra Tresigallo e Massa Fiscaglia,1552
01/01/2025,3,665,SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza,4897
01/01/2025,3,675,SS 309 presso SS 309Dir (tangenziale di Ravenna),6728
01/01/2025,3,676,SS 16 tra tangenziale di Ravenna e Glorie/Mezzano,10117
01/01/2025,3,678,SS 16 tra Fosso Ghiaia e Savio,16314
01/01/2025,3,680,SP 121R tra Pilastro e Sala Baganza,2788
01/01/2025,3,681,SP 52 variante di Arceto (Scandiano),4217
01/01/2025,3,684,SP 87 tra Corticella (Bologna) e Funo,7002
01/01/2025,3,685,SP 26 tra Calderino e Tole',1701
02/01/2025,4,312,SP 42 tra Novellara e San Giacomo,9129
02/01/2025,4,314,SP 2 tra Reggiolo e Tagliata,5427
02/01/2025,4,318,SP 51 a Salvaterra tra Villalunga/Sant'Antonino e Rubiera,6426
02/01/2025,4,328,SP 486 tra Modena (viadotto A 1) e Baggiovara/Casinalbo,15262
02/01/2025,4,331,SP 325 tra A 1 (casello Sasso Marconi) e Vado,5416
02/01/2025,4,334,SP 8 tra A 14 (casello Faenza) e Granarolo Faentino,10721
02/01/2025,4,336,SP 253R tra Lugo (ponte torrente Senio) e Bagnacavallo,6852
02/01/2025,4,340,SP 72 tra San Martino in Strada (Forli') e Para/Meldola,8266
02/01/2025,4,342,SP 33 tra A 14 (casello Valle del Rubicone) e Savignano sul Rubicone ,14635
02/01/2025,4,343,SP 4 (ex SS 310) tra Galeata e Santa Sofia,5203
02/01/2025,4,348,SP 10 tra San Mauro Pascoli e San Mauro Mare,7765
02/01/2025,4,350,SP 41 tra Rimini (viadotto A 14) e Ospedaletto,7446
02/01/2025,4,355,SP 17v tra San Giovanni in Marignano e Morciano di Romagna,1303
02/01/2025,4,356,SP 2 tra Reggiolo e confine regionale Lombardia,4812
02/01/2025,4,357,SP 306R tra Riolo Terme e Casola Valsenio (Borgo Rivola),2639
02/01/2025,4,377,SP 18 tra Bondeno e Stellata di Bondeno (confine regionale (Lombardia/Veneto),3541
02/01/2025,4,383,SS 722 tangenziale nord/est di Reggio Emilia a Gavassa ,18688
02/01/2025,4,388,SP 31 a Castelnuovo Fogliani,4008
02/01/2025,4,389,SP 588R tra Villanova d'Arda e confine provinciale Piacenza/Parma (Vidalenzo),2485
02/01/2025,4,390,SP 462R tra San Pietro in Corte e San Pietro in Cerro,228
02/01/2025,4,391,SS 10 tra Castelvetro Piacentino e ponte fiume Po al confine regionale Lombardia,14823
02/01/2025,4,394,SS 523 tra Roccamurata/Ghiare di Berceto e Borgo Val di Taro,3747
02/01/2025,4,395,SS 308 tra Fornovo di Taro e Solignano,3564
02/01/2025,4,398,SP 11 tra Fontevivo e tangenziale di Parma,2534
02/01/2025,4,400,SP 10 tra San Secondo Parmense e Ragazzola (ponte fiume Po),4345
02/01/2025,4,401,SP 513R tra Traversetolo e San Polo d'Enza (confine provinciale Parma/Reggio Emilia),6158
02/01/2025,4,402,SP 18 tra Pilastrello e Monticelli Terme,10155
02/01/2025,4,403,SP 72 tra Parma e Casale/Mezzani,4747
02/01/2025,4,405,SP 15 tra Sala Baganza e Stradella/Collecchio,7495
02/01/2025,4,411,SP 53 tra Codigoro e Lagosanto,387
02/01/2025,4,426,SS 63 tra Vezzano sul Crostolo e Puianello,11998
02/01/2025,4,427,SP 7 tra Scandiano e Iano,7132
02/01/2025,4,428,SP 19 tra Colombaia (SP 76) e Ponte Secchia al confine provinciale Reggio Emilia/Modena,2992
02/01/2025,4,429,SP 12 tra San Polo d'Enza e Montecchio Emilia,5107
02/01/2025,4,430,SP 28 nell'abitato di Montecchio Emilia tra via Galvani/Volta e variante est,6295
02/01/2025,4,431,SP 12 tra Sant'Ilario d'Enza e Montecchio Emilia,4391
02/01/2025,4,432,SP 67 tra Calerno e Montecchio Emilia,6529
02/01/2025,4,435,SP 37 tra Forlimpopoli e Para/Meldola,6581
02/01/2025,4,442,SP 118 tra Casemurate ed E 45/confine provinciale Ravenna/Forli'-Cesena,2479
02/01/2025,4,445,SP 610R tra Fruges/Massalombarda e Conselice,4452
02/01/2025,4,447,SP 28 a Molinazzo di sotto presso ponte fiume Trebbia (Comune di Gossolengo),3852
02/01/2025,4,448,SP 5 tra Reggiolo e Novellara,5094
02/01/2025,4,449,SP 111 tra Calerno e A 1 (casello Terre di Canossa-Campegine),6999
02/01/2025,4,450,SP 35 tra Guastalla e confine regionale Lombardia (ponte fiume Po),4885
02/01/2025,4,451,SP 62Rvar tra Codisotto (confine regionale Lombardia) e Tagliata,7841
02/01/2025,4,500,SP 513R tra San Polo d'Enza e Ciano d'Enza,6641
02/01/2025,4,502,SP 26 tra La Pioppa/Lavino di Mezzo e viadotto A 14,7026
02/01/2025,4,504,SP 7 tra Idice e Castel dei Britti,828
02/01/2025,4,505,SP 610 tra casello A 14 (Imola) e bivio Bubano/Mordano,9889
02/01/2025,4,600,SP 19 tra A 14 (casello Castel San Pietro Terme) e Medicina,4977
02/01/2025,4,601,SP 21 tra Castel San Pietro Terme e San Martino in Pedriolo,2934
02/01/2025,4,603,SP 10 tra San Matteo della Decima e Bevilacqua (confine provinciale Bologna/Ferrara),2756
02/01/2025,4,604,SP 37 tra Sasso Marconi e SP 58 (bivio Pian di Macina/Pianoro),303
02/01/2025,4,605,SS 623 tra Silla e Gaggio Montano,6481
02/01/2025,4,606,SP 70 Cispadana tra Sant'Agostino/San Carlo e Poggio Renatico,3285
02/01/2025,4,608,SP 140 tra Diegaro/Capocolle e Pievesestina (E 45),10164
02/01/2025,4,611,SS 357 tra Fornovo di Taro e Medesano,8749
02/01/2025,4,612,SS 665 tra Pilastro e Langhirano,12973
02/01/2025,4,613,SP 16 tra Basilicanova e Mamiano,4948
02/01/2025,4,614,SP 587R tra Caorso e Cadeo/Roveleto,4371
02/01/2025,4,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,5324
02/01/2025,4,619,SP 8 tra Bagnacavallo e Alfonsine,2259
02/01/2025,4,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,4938
02/01/2025,4,621,SP 513R tra Ciano d'Enza e Vetto ,1196
02/01/2025,4,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,11915
02/01/2025,4,623,SP 30 tra Campagnola Emilia e Rio Saliceto,9359
02/01/2025,4,624,SP 23 tra Rivalta e Montecavolo,8405
02/01/2025,4,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,8463
02/01/2025,4,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),7478
02/01/2025,4,627,SS 64 tra Riola e Vergato,7716
02/01/2025,4,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,8734
02/01/2025,4,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,12108
02/01/2025,4,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,22482
02/01/2025,4,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,5567
02/01/2025,4,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,40444
02/01/2025,4,637,SS 62 tra Fornovo di Taro e Collecchio,9814
02/01/2025,4,638,SS 9 tra Reggio Emilia e Sant'Ilario d'Enza,13177
02/01/2025,4,639,SS 63 a Migliara/Marola (Casina),5839
02/01/2025,4,651,SS 9 tra Imola e Castelbolognese (confine provinciale Ravenna/Bologna),12468
02/01/2025,4,652,SS 16 tra San Biagio/Lavezzola e Argenta,10382
02/01/2025,4,654,SP 7IbisR tra Montaletto e Cervia,10777
02/01/2025,4,655,SP 253R tra bivio Russi e Fornace Zarattini (svincolo A 14dir),11753
02/01/2025,4,660,SP 25 tra SS 64 (Gallo Ferrarese) e ponte fiume Reno (Santa Maria Codifiume/Alberino),2484
02/01/2025,4,661,SP 15 tra Tresigallo e Massa Fiscaglia,2351
02/01/2025,4,665,SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza,8248
02/01/2025,4,675,SS 309 presso SS 309Dir (tangenziale di Ravenna),9772
02/01/2025,4,676,SS 16 tra tangenziale di Ravenna e Glorie/Mezzano,13965
02/01/2025,4,678,SS 16 tra Fosso Ghiaia e Savio,15905
02/01/2025,4,680,SP 121R tra Pilastro e Sala Baganza,4908
02/01/2025,4,681,SP 52 variante di Arceto (Scandiano),7586
02/01/2025,4,684,SP 87 tra Corticella (Bologna) e Funo,11199
02/01/2025,4,685,SP 26 tra Calderino e Tole',1663
03/01/2025,5,312,SP 42 tra Novellara e San Giacomo,10015
03/01/2025,5,314,SP 2 tra Reggiolo e Tagliata,5941
03/01/2025,5,318,SP 51 a Salvaterra tra Villalunga/Sant'Antonino e Rubiera,6671
03/01/2025,5,328,SP 486 tra Modena (viadotto A 1) e Baggiovara/Casinalbo,1679
03/01/2025,5,331,SP 325 tra A 1 (casello Sasso Marconi) e Vado,5588
03/01/2025,5,334,SP 8 tra A 14 (casello Faenza) e Granarolo Faentino,11038
03/01/2025,5,336,SP 253R tra Lugo (ponte torrente Senio) e Bagnacavallo,7396
03/01/2025,5,340,SP 72 tra San Martino in Strada (Forli') e Para/Meldola,8351
03/01/2025,5,342,SP 33 tra A 14 (casello Valle del Rubicone) e Savignano sul Rubicone ,14575
03/01/2025,5,343,SP 4 (ex SS 310) tra Galeata e Santa Sofia,4996
03/01/2025,5,348,SP 10 tra San Mauro Pascoli e San Mauro Mare,8312
03/01/2025,5,350,SP 41 tra Rimini (viadotto A 14) e Ospedaletto,7884
03/01/2025,5,355,SP 17v tra San Giovanni in Marignano e Morciano di Romagna,12778
03/01/2025,5,356,SP 2 tra Reggiolo e confine regionale Lombardia,511
03/01/2025,5,357,SP 306R tra Riolo Terme e Casola Valsenio (Borgo Rivola),2689
03/01/2025,5,377,SP 18 tra Bondeno e Stellata di Bondeno (confine regionale (Lombardia/Veneto),3521
03/01/2025,5,383,SS 722 tangenziale nord/est di Reggio Emilia a Gavassa ,21051
03/01/2025,5,388,SP 31 a Castelnuovo Fogliani,4189
03/01/2025,5,389,SP 588R tra Villanova d'Arda e confine provinciale Piacenza/Parma (Vidalenzo),2755
03/01/2025,5,390,SP 462R tra San Pietro in Corte e San Pietro in Cerro,2455
03/01/2025,5,391,SS 10 tra Castelvetro Piacentino e ponte fiume Po al confine regionale Lombardia,16485
03/01/2025,5,394,SS 523 tra Roccamurata/Ghiare di Berceto e Borgo Val di Taro,387
03/01/2025,5,395,SS 308 tra Fornovo di Taro e Solignano,3817
03/01/2025,5,398,SP 11 tra Fontevivo e tangenziale di Parma,287
03/01/2025,5,400,SP 10 tra San Secondo Parmense e Ragazzola (ponte fiume Po),4666
03/01/2025,5,401,SP 513R tra Traversetolo e San Polo d'Enza (confine provinciale Parma/Reggio Emilia),6267
03/01/2025,5,402,SP 18 tra Pilastrello e Monticelli Terme,11121
03/01/2025,5,403,SP 72 tra Parma e Casale/Mezzani,5071
